budget,id,popularity,revenue,runtime,vote_average,vote_count
2500000,76,23.672571,5535405,105.0,7.7,959
0,50538,0.205034,0,100.0,6.9,8
0,25636,5.581743,0,107.0,6.7,22
0,19316,2.487255,0,91.0,6.8,32
0,21074,0.262135,0,102.0,5.2,15
2500000,84329,23.419061,3325038,85.0,6.8,450
0,20,7.958831,9726954,106.0,7.2,77
2500000,157386,25.722747,6854611,95.0,6.8,1048
0,13007,9.774126,0,101.0,7.2,197
0,13518,0.197469,0,90.0,7.0,3
0,116584,0.142255,0,100.0,7.0,1
2500000,46849,0.301884,71904,100.0,7.1,7
0,40428,0.424957,0,80.0,5.5,6
14000000,17334,3.393648,0,106.0,6.1,50
0,1698,5.025938,0,103.0,6.1,61
2500000,20764,4.624691,107559,90.0,6.0,40
2500000,45132,12.204569,324138,96.0,6.6,441
0,76706,0.630226,0,89.0,5.0,15
2500000,254472,4.270489,0,87.0,4.9,63
35000000,332285,3.674294,0,94.0,4.8,40
2400000,49471,4.623059,5731103,120.0,7.0,11
0,13569,1.946715,0,101.0,4.8,21
30000000,7512,27.940093,495303,84.0,6.3,664
2500000,356216,1.759506,0,110.0,4.5,19
2380000,11798,8.395624,8176544,101.0,7.4,363
2500000,146631,8.248149,0,101.0,3.1,47
2361000,43546,0.628051,6892000,101.0,7.0,4
2450000,61038,0.500753,0,105.0,4.6,5
0,78373,0.376662,565592,97.0,10.0,1
2300000,17820,1.606314,11000000,107.0,6.9,18
0,74457,0.197264,0,91.0,4.7,6
0,283384,5.759493,0,108.0,5.6,88
2000000,19933,6.86302,0,90.0,6.7,93
2280000,756,32.875469,83320000,124.0,7.2,808
0,433715,0.015295,0,90.0,0.0,0
4000000,9728,14.206525,36690067,95.0,5.7,254
2200000,9731,12.639469,21930418,92.0,5.1,196
0,9916,2.371477,0,117.0,6.2,11
0,309425,2.470443,0,115.0,6.6,48
0,14156,1.532518,0,90.0,5.7,5
2160000,43610,0.1813,9132000,119.0,5.8,4
2300000,360339,2.713171,0,97.0,5.6,19
0,31163,0.258413,0,90.0,3.5,5
0,297621,2.025701,0,90.0,5.4,12
0,16205,2.659804,0,85.0,5.7,59
2100000,887,8.38717,23650000,172.0,7.6,143
0,9517,6.677093,480811,113.0,6.7,125
0,6007,2.526356,0,89.0,7.0,51
2100000,364083,0.039007,3330,126.0,0.0,0
1500000,8329,31.691617,30448000,78.0,7.1,934
0,69640,0.47909,0,88.0,4.5,4
0,371085,0.027801,0,0.0,0.0,0
0,347548,2.122451,0,77.0,5.1,36
0,322443,0.803761,0,81.0,4.1,15
2000000,657,41.298723,78898765,115.0,6.9,760
0,28165,1.791331,0,96.0,5.3,39
2000000,11561,10.664202,18344729,89.0,7.0,200
2000000,270303,100.876794,14674076,100.0,6.6,1832
2000000,11624,13.223111,18016290,88.0,6.6,215
2000000,595,22.139842,13129846,129.0,8.0,657
2000000,8810,37.117362,24600832,95.0,7.3,957
0,12207,15.046612,0,102.0,7.2,242
2000000,226,15.557144,11540607,118.0,7.2,353
2000000,92182,11.66632,13101672,85.0,5.2,125
2000000,582,34.938177,70000000,137.0,7.9,958
1000000,72213,5.961119,34522221,129.0,6.8,77
2000000,990,17.639478,7600000,134.0,7.6,240
2000000,55604,1.867004,9172000,119.0,6.5,8
8000000,9662,13.944645,1477676,80.0,7.3,231
0,20862,2.304552,0,89.0,6.6,24
0,2771,7.792851,6003587,101.0,7.1,120
2700000,80,14.799323,15992615,80.0,7.6,718
2000000,55,23.281616,20908467,154.0,7.6,521
2000000,11023,20.331593,4601043,100.0,6.7,339
2000000,33667,5.381536,7800000,118.0,6.8,47
2000000,39013,20.834883,13831503,100.0,6.8,565
0,11194,14.045887,13885802,106.0,7.6,138
2000000,43839,0.483974,4000000,106.0,4.8,6
0,1382,9.719094,0,90.0,7.0,107
2000000,44639,16.930914,7871522,109.0,7.7,286
6000000,301351,28.819424,11122090,96.0,6.3,658
0,4816,18.223139,0,116.0,7.2,298
2000000,7873,12.999023,5967038,120.0,6.3,197
2000000,331190,6.728882,2801508,97.0,5.6,92
2000000,15186,1.95686,2506446,96.0,4.8,26
0,17994,7.151154,0,98.0,5.9,58
2000000,1378,14.846001,5179037,101.0,6.3,140
2000000,8885,14.08251,11125849,90.0,7.8,291
2000000,48382,0.031947,1672730,120.0,5.0,2
2000000,12901,2.283796,1431623,102.0,7.2,23
2000000,250124,18.224326,1477002,98.0,6.8,279
2000000,14284,3.43159,0,109.0,7.6,31
0,57120,4.749885,876302,104.0,6.5,77
2000000,12228,3.980072,653621,92.0,6.8,31
0,22617,1.096355,0,99.0,7.1,19
0,55561,1.196943,0,96.0,5.6,13
2000000,42889,3.125382,563706,120.0,4.6,19
2000000,10656,5.261065,390659,104.0,6.3,86
0,24363,6.337735,0,97.0,6.1,23
0,13121,7.359286,0,94.0,5.2,210
2000000,24746,1.892183,124494,91.0,5.8,36
0,325140,0.001186,0,0.0,0.0,0
2000000,12109,3.911445,120620,90.0,7.1,52
3800000,27023,2.559806,111731,84.0,5.9,18
0,22913,0.744406,0,96.0,6.3,10
13500000,273899,5.16023,187674,129.0,5.2,32
7000000,20653,0.253595,1100000,93.0,6.7,3
0,67373,0.046868,0,100.0,5.0,1
0,171759,2.952932,0,97.0,5.6,13
0,206296,5.563068,0,94.0,5.5,143
0,35219,1.161034,0,95.0,6.4,9
2000000,28260,7.502934,54207,97.0,5.9,88
0,7515,5.350423,0,92.0,6.1,96
2000000,13075,4.261509,622806,96.0,6.3,41
0,335866,6.752141,0,87.0,6.0,333
0,13510,20.362373,3983997,91.0,6.7,406
0,215881,5.099368,0,98.0,5.4,40
0,18238,6.632891,0,86.0,5.3,124
0,22600,1.717376,0,120.0,6.8,16
0,12612,4.922397,0,99.0,6.9,18
1000000,50698,13.222268,0,92.0,6.1,381
100000,115210,7.447714,95000,86.0,5.5,92
2000000,34335,9.68793,0,98.0,5.2,84
2,459488,0.050625,0,0.0,0.0,0
2000000,11302,5.941852,11833696,82.0,6.7,165
0,119458,0.174311,0,103.0,3.5,2
0,20406,0.361554,0,76.0,5.8,2
2300000,3766,8.055084,0,87.0,7.2,102
2000000,18616,4.346271,0,88.0,4.4,27
14000000,18808,3.419685,0,97.0,5.6,37
2000000,95755,5.100741,0,96.0,5.7,50
0,198062,2.253589,0,87.0,6.7,45
0,188652,0.209475,0,106.0,6.6,8
0,174311,3.613577,0,107.0,5.3,36
0,12602,1.296784,0,85.0,6.3,12
7000000,153795,4.50829,0,88.0,5.2,46
0,17768,8.902102,0,99.0,6.1,24
0,13516,1.619635,0,102.0,5.9,10
0,98549,1.002585,0,108.0,3.9,8
0,312793,1.332804,0,90.0,4.2,35
2000000,309919,2.00163,0,89.0,4.4,24
2000000,299553,1.187764,0,92.0,4.4,19
19000000,21309,6.463806,0,99.0,6.7,59
0,32235,1.980265,0,103.0,6.7,24
1950000,329540,3.696123,0,90.0,5.8,49
1987650,26388,32.841229,19152480,94.0,6.6,827
0,49020,8.518866,864659,97.0,7.4,443
0,159037,4.892203,0,88.0,7.8,55
0,12838,4.665026,0,95.0,5.8,12
0,157293,1.294967,222000,160.0,5.6,10
0,14048,14.331992,2957978,94.0,7.5,275
0,356987,3.068463,0,82.0,5.8,27
1900000,295886,1.367751,0,89.0,6.9,21
1800000,38358,14.838986,67738090,87.0,5.6,328
0,33511,1.950959,0,98.0,7.2,244
1800000,702,14.884756,8000000,125.0,7.6,281
1800000,935,41.996783,9440272,95.0,8.0,1442
1800000,542,2.179428,0,118.0,6.2,36
1800000,84175,12.471239,21107746,93.0,6.8,403
1700000,1705,13.315383,8844595,93.0,5.5,215
0,62677,3.363321,0,109.0,5.6,9
2000000,50875,1.699101,841733,109.0,5.3,14
0,260778,0.320387,0,155.0,6.7,5
0,58492,0.692497,621951,87.0,6.4,88
0,44562,0.023436,0,93.0,5.5,12
0,37232,0.749699,0,108.0,6.8,9
1800000,4929,11.756943,6800000,114.0,6.7,192
0,36334,0.225627,0,87.0,6.9,17
0,9783,6.833164,0,113.0,5.3,33
0,386826,0.060127,0,87.0,0.0,0
1800000,205126,1.959405,0,86.0,4.2,22
1800000,98557,0.21544,0,101.0,5.0,4
1530000,104,27.36562,7267585,81.0,7.2,664
500000,10894,8.650779,150277,93.0,6.3,152
1493619,246449,2.492747,0,90.0,4.9,19
0,32579,2.756435,23311391,106.0,7.0,28
1700000,1688,18.828683,9700000,88.0,6.1,236
1700000,1999,6.979638,0,130.0,6.4,89
2000000,43947,26.281839,572809,108.0,6.3,519
1700000,24066,2.079125,1943649,98.0,5.5,39
0,9709,3.939753,0,86.0,6.0,59
1000000,191714,14.017809,4235151,104.0,7.3,221
0,25312,3.677831,0,100.0,5.9,7
1644736,34106,3.426314,7433101,126.0,7.2,79
1650000,11426,6.915201,30500000,118.0,7.2,133
1600000,13909,8.535178,5400000,103.0,7.1,61
0,206284,2.160586,0,102.0,6.0,24
0,27455,0.796009,6033999,84.0,6.3,3
0,66468,0.13456,2592808,0.0,4.3,4
0,7973,4.554574,0,96.0,6.8,52
0,283686,3.215465,0,92.0,4.6,55
0,15976,1.49436,0,114.0,7.6,20
1600000,592,20.810292,4420000,113.0,7.5,372
0,74084,0.122704,0,0.0,0.0,0
0,1651,3.654018,0,123.0,6.7,32
0,25428,3.313339,0,111.0,6.5,2
0,298584,5.379319,0,99.0,4.4,111
2000000,10758,9.67299,22179430,108.0,6.7,129
1500000,11690,17.49699,11806119,92.0,6.6,363
1500000,3083,12.2624,9600000,129.0,7.9,241
1500000,9344,13.291991,7412216,91.0,6.8,279
1500000,10707,13.788054,11098131,81.0,6.9,226
1000000,15647,3.990215,10013424,97.0,5.9,48
17000000,308529,6.526588,0,90.0,4.5,99
1500000,4174,11.145915,7000000,111.0,7.3,160
0,20156,5.446832,0,103.0,6.5,64
1500000,9464,10.009994,2375097,110.0,7.1,166
1500000,49018,58.594852,97009150,103.0,6.8,1737
1500000,13820,11.35344,2300000,92.0,6.7,144
1500000,18079,8.589355,0,114.0,7.4,153
0,127918,2.828303,0,101.0,6.5,39
1500000,17113,3.618646,712294,111.0,6.5,43
1500000,129139,15.017068,3566225,104.0,5.5,342
1500000,507,5.817519,418961,96.0,6.1,111
1500000,4012,9.856826,416925,98.0,6.8,151
0,14054,4.262374,414404,106.0,6.5,48
0,323271,0.06124,0,93.0,3.0,1
1500000,10972,11.064228,373967,100.0,6.2,251
0,13066,1.742383,0,80.0,5.7,12
0,66025,0.414754,330048,95.0,4.5,3
0,11908,12.677016,0,83.0,5.7,159
1,3082,28.27648,8500000,87.0,8.1,856
0,39541,0.87066,0,91.0,6.4,9
1500000,1961,7.5591,173066,86.0,5.9,107
1500000,51820,2.02817,0,0.0,3.5,1
1500000,291362,0.859014,0,97.0,6.6,8
1500000,30082,0.071377,0,108.0,6.0,2
1200000,72913,0.193172,0,128.0,6.0,2
1500000,23963,4.680206,32000,93.0,6.6,183
2000000,29406,1.20173,0,90.0,6.8,16
1,361505,0.094105,0,90.0,10.0,2
1500000,104755,14.504326,1165882,101.0,5.1,242
0,253306,10.322858,0,109.0,6.5,358
0,29595,1.404175,0,98.0,6.9,24
1,46729,0.077876,0,87.0,6.8,6
0,294600,0.35819,0,98.0,6.0,1
9000000,137347,9.159265,0,112.0,6.4,13
0,290370,1.893697,1500000,85.0,2.6,9
0,426469,0.71087,0,102.0,7.4,7
0,356841,1.105357,0,102.0,4.2,13
1500000,301325,2.815228,0,90.0,3.3,52
0,347755,0.446858,0,93.0,7.5,6
1488423,408,80.171283,184925486,83.0,6.9,1914
1400000,44413,0.684881,0,106.0,6.8,10
1455000,39209,3.598457,2620000,113.0,5.4,12
1,48463,1.452152,0,94.0,5.9,18
2000000,394047,1.193219,0,101.0,5.3,6
3150000,312791,8.039223,0,100.0,5.2,97
0,266034,2.486992,0,75.0,6.2,32
0,280381,0.43049,0,91.0,0.0,0
1377800,2661,9.815394,0,105.0,6.1,203
1350000,100,16.032594,3897569,105.0,7.5,1648
0,218500,0.592821,0,104.0,0.0,0
1300000,309,10.240917,0,105.0,7.7,207
0,27845,3.443916,0,95.0,6.7,51
1300000,25784,0.072066,639000,135.0,5.0,1
0,52790,0.430758,619042,105.0,6.5,6
0,100275,0.143784,1632,79.0,6.1,30
0,295914,0.077873,0,135.0,0.0,0
0,42033,0.319792,0,88.0,2.8,10
1000000,19187,1.600797,0,85.0,5.9,18
0,46415,0.285131,0,122.0,2.3,4
0,38570,5.628399,0,82.0,3.2,34
0,27588,5.065752,0,103.0,5.0,66
1288000,223,18.426825,6000000,130.0,7.7,336
1250000,9725,16.517777,21722776,87.0,6.0,315
1250000,28580,6.903314,11000000,101.0,7.4,112
1250000,23730,4.45544,3412497,88.0,5.3,62
0,84197,0.106949,0,100.0,5.9,10
15000000,46256,0.165909,0,87.0,5.8,2
1250000,19997,9.903992,8500000,92.0,6.7,79
1250000,43266,7.70019,6000000,118.0,6.8,72
0,278316,4.480579,0,123.0,4.1,13
1200000,1412,10.869492,0,100.0,6.7,185
1200000,176,63.655973,103911669,103.0,7.2,2184
3000000,39939,16.312803,18492362,100.0,6.6,362
1,357834,0.025364,0,99.0,0.0,0
1300000,215924,1.473405,0,87.0,5.7,17
0,480,8.109958,0,114.0,6.8,57
0,14295,7.142448,0,111.0,6.8,88
1200000,11219,6.920873,7000000,99.0,6.9,149
0,20770,4.826908,0,85.0,6.5,101
1200000,176124,3.085411,2861020,114.0,6.3,24
1200000,500,66.925866,14661007,99.0,8.0,3697
0,60400,1.280733,0,88.0,6.4,8
1200000,429,88.377076,6000000,161.0,8.1,2311
0,310569,9.683622,0,110.0,7.8,165
1250000,98369,1.6116,0,106.0,5.8,25
0,114065,0.002386,0,88.0,0.0,0
900000,89750,0.097913,25000,97.0,6.8,6
1200000,49951,0.047781,0,85.0,0.0,0
1344000,86331,20.422246,0,103.0,4.1,140
0,355629,0.021678,0,98.0,0.0,0
0,16433,1.998557,0,88.0,6.0,11
0,15544,8.148187,0,88.0,3.9,44
1200000,43884,2.968235,2736000,115.0,6.8,18
0,107315,1.36514,0,0.0,4.4,12
1200000,137955,0.057564,0,84.0,4.8,12
2600000,13064,8.001156,2850263,91.0,6.1,20
1200000,59917,1.079125,0,97.0,6.7,13
0,157422,1.906151,0,91.0,4.2,26
0,310933,0.100533,0,0.0,2.0,1
3000000,7553,10.230583,18637690,94.0,6.2,237
0,12877,12.818441,0,90.0,7.2,151
1100000,39895,1.220072,1400000,99.0,6.8,15
0,102840,0.014406,0,0.0,5.0,1
1596010,55616,0.552361,0,75.0,6.9,8
0,29697,0.147886,0,97.0,6.0,9
1100000,50037,7.717237,0,110.0,5.7,77
1100000,94329,40.285095,4105187,101.0,7.3,1055
0,53502,0.249457,0,90.0,3.1,6
0,202604,0.447166,0,0.0,4.4,11
878000,289,43.729123,10462500,102.0,7.9,1422
0,27374,4.653047,0,84.0,6.1,90
1250000,26815,3.000435,0,156.0,7.0,27
1000000,811,11.095414,0,89.0,6.3,177
1000000,1366,72.19808,117235147,119.0,7.5,1791
0,244776,0.926084,0,92.0,4.1,7
1000000,5769,2.833166,37600000,128.0,6.1,39
1000000,277685,41.972329,62882090,82.0,5.5,1047
1300000,103,58.845025,28262574,114.0,8.0,2535
1000000,11298,6.532855,17985893,91.0,6.4,161
950000,646,48.901542,59600000,110.0,6.9,940
0,93856,20.649145,18112929,88.0,4.9,483
1000000,9003,22.583834,14564027,94.0,6.9,449
5000000,347126,6.96858,23507567,121.0,5.7,72
1000000,10092,6.926926,10047674,90.0,5.6,126
1000000,10643,3.322721,10037390,107.0,5.9,43
3500000,46705,26.881611,16566240,112.0,6.9,890
1000000,546,9.773398,13350369,103.0,6.9,144
1000000,76487,13.152822,101758490,83.0,4.6,262
2090000,5722,4.289003,40000000,109.0,6.6,53
1000000,39833,1.444258,9000000,89.0,5.5,21
1000000,1781,14.139004,46243000,100.0,6.7,251
1000000,18712,3.851,7800000,100.0,6.2,33
0,7944,2.162522,0,122.0,7.2,44
5000000,171424,17.845161,6833445,100.0,5.0,349
0,361475,0.42583,0,109.0,7.5,12
1000000,113947,9.115486,9138338,98.0,6.6,179
0,18570,15.017162,0,94.0,7.4,217
0,83860,1.86221,5355847,107.0,6.8,35
0,41469,1.334481,0,96.0,6.0,20
0,244772,15.699363,5284309,90.0,6.7,292
0,50837,17.806082,3538446,101.0,6.7,277
0,248774,10.12895,3123963,83.0,6.7,187
0,10183,4.805651,0,97.0,6.7,99
1000000,159014,5.247956,0,89.0,7.4,85
1000000,32456,4.86805,2057193,84.0,5.4,24
0,49963,0.367312,0,86.0,6.6,7
1000000,13508,5.323184,1678874,92.0,7.2,59
1000000,22597,3.424158,1744858,94.0,6.3,25
1000000,9707,9.954848,0,92.0,6.7,191
1,37532,0.29245,0,100.0,6.7,7
1000000,26791,0.280083,852206,119.0,7.3,4
1000000,56666,0.043023,623791,170.0,6.1,7
1000000,8675,5.06516,0,94.0,6.2,115
0,13132,3.65924,0,108.0,5.9,30
0,47686,0.948316,0,97.0,7.7,10
1000000,46989,0.672695,464000,92.0,6.7,13
0,192132,16.570708,0,100.0,6.4,348
0,24424,0.51799,0,120.0,6.8,27
0,13198,8.542921,0,88.0,6.7,160
0,244267,37.555398,336472,106.0,7.5,1063
1000000,21413,5.20209,0,79.0,5.6,17
1000000,123678,8.887411,444575,115.0,7.5,210
1000000,13362,0.748565,274661,106.0,6.6,53
1000000,39183,0.436148,0,97.0,4.7,3
0,62402,0.030253,0,120.0,2.8,3
0,206412,0.690089,0,90.0,4.0,1
1000000,201132,1.883947,0,92.0,7.2,29
650000,251471,1.631274,0,93.0,6.4,55
1000000,112456,0.341461,0,114.0,4.7,5
0,20296,0.887821,0,200.0,3.4,6
0,25983,8.628485,0,95.0,6.0,197
0,66195,6.507094,14870,93.0,6.2,135
0,16155,1.190729,0,88.0,6.3,16
1000000,46727,0.340019,0,104.0,5.2,7
0,55180,0.678475,0,98.0,6.0,3
0,29015,9.055447,0,82.0,5.5,11
0,91122,0.108468,0,118.0,4.4,5
1000000,18206,2.175696,10018,78.0,6.2,20
1000000,320146,1.50211,0,97.0,5.4,25
1000000,13856,1.260314,7202,81.0,6.6,32
0,219716,0.547654,0,96.0,0.0,1
0,43630,0.0206,0,97.0,4.8,2
0,56491,0.429587,0,88.0,3.3,9
0,99826,0.098351,0,96.0,8.0,1
1000000,186935,3.629777,0,105.0,6.2,32
0,357441,0.060003,0,0.0,8.0,1
900000,19344,7.145832,0,76.0,6.4,55
1000000,242083,3.638411,0,96.0,4.9,23
0,18869,1.255771,0,99.0,5.4,8
0,26673,0.783842,0,84.0,3.5,4
0,41830,0.118324,0,94.0,6.1,6
0,37694,0.023681,0,87.0,5.5,3
0,63287,2.948576,0,93.0,6.1,47
0,335874,0.243853,0,90.0,4.5,2
0,34592,1.563711,0,92.0,4.7,31
1000000,92635,0.653495,0,85.0,4.8,11
0,258755,1.233688,0,96.0,7.6,26
1000000,96534,0.153625,0,90.0,5.7,3
0,21283,0.328498,0,85.0,5.0,4
1000000,272724,0.4594,0,84.0,3.2,3
0,84178,7.207051,0,83.0,4.9,78
0,101179,6.679954,0,95.0,5.7,117
0,52462,1.284741,0,94.0,5.3,3
1000000,269057,0.973323,0,90.0,6.6,8
1,287524,1.859965,0,95.0,4.0,42
0,206213,3.418372,0,93.0,3.5,34
0,248402,0.65434,0,90.0,4.1,7
950000,29146,0.178689,814666,103.0,6.6,28
950000,207769,7.310879,0,87.0,5.7,92
950000,271185,8.976128,0,100.0,5.5,155
0,29731,0.280829,0,90.0,5.0,1
913000,292539,0.795698,0,83.0,7.4,8
910000,654,16.015599,9600000,108.0,8.0,357
930000,91070,5.974156,30905,100.0,5.3,66
852510,2009,9.270133,1185783,113.0,7.3,156
0,323270,0.392658,0,0.0,5.0,2
950000,2652,25.918007,7022209,103.0,6.8,701
900000,9813,4.0971,381420,96.0,6.1,73
0,60421,2.34239,0,107.0,7.4,23
0,157354,20.967146,17385830,85.0,7.3,390
0,127867,10.639774,0,100.0,5.8,160
858000,3170,47.651878,267447150,70.0,6.8,1405
0,14014,0.957022,0,88.0,6.5,15
850000,15708,5.424916,819939,107.0,6.7,56
0,146882,0.007254,0,78.0,0.0,0
1000000,215918,0.175885,0,90.0,5.0,1
850000,84200,14.238376,1243961,85.0,5.8,110
0,84184,9.436431,3094813,91.0,6.4,163
0,45767,0.339757,0,95.0,5.2,9
0,14823,3.060685,0,85.0,6.5,34
0,367551,5.023091,0,86.0,5.0,62
0,343409,0.504251,0,90.0,2.0,1
800000,60243,12.049373,0,123.0,7.7,469
0,57294,0.108135,0,93.0,7.0,1
0,11446,5.870319,0,88.0,6.9,103
800000,47889,0.59424,1001437,114.0,5.6,10
800000,25461,3.643662,2816116,88.0,7.8,13
0,905,1.824184,0,109.0,7.6,45
0,279759,0.006943,0,0.0,0.0,0
0,78705,0.038706,0,83.0,7.8,3
0,25212,2.171288,0,101.0,6.1,7
800000,26899,5.292536,62852,94.0,7.3,23
0,146269,0.004922,0,87.0,0.0,0
0,292483,1.186971,0,90.0,3.7,25
800000,14451,11.205726,1984662,91.0,6.1,311
780000,10105,6.003418,0,90.0,6.6,98
0,211557,0.322553,0,14.0,5.9,8
777000,838,19.326115,140000000,110.0,6.9,324
0,40862,1.517771,0,75.0,8.0,6
0,13158,1.453146,0,86.0,6.5,35
750000,84332,25.186002,4007792,85.0,6.8,556
0,74510,5.498834,0,89.0,7.7,43
500000,74725,12.203041,171760,95.0,6.0,210
750000,58428,14.386807,78396,102.0,5.4,219
750000,8416,8.429295,0,107.0,7.6,127
500000,36584,0.471264,0,88.0,5.6,5
0,13429,3.283886,0,99.0,4.5,52
750000,9022,12.284939,0,90.0,5.7,209
0,22530,1.039149,0,95.0,3.8,4
730000,288,18.644023,8000000,85.0,7.6,334
700000,14275,9.188431,7830611,171.0,7.7,87
0,2287,1.623769,0,86.0,5.9,13
700000,18734,7.731064,1667192,97.0,6.7,31
0,206197,2.868942,0,104.0,6.5,31
0,26837,0.631571,0,84.0,5.5,7
700000,7859,12.378031,4911725,107.0,6.5,240
700000,302579,0.578798,10508,107.0,0.0,0
0,51955,0.003142,0,92.0,0.0,0
750000,376004,1.471139,0,80.0,5.2,16
650,158752,1.352222,0,90.0,4.8,87
0,40658,0.429083,0,103.0,6.2,5
0,296943,0.045648,0,70.0,0.0,0
0,118612,4.596157,0,90.0,5.6,63
625000,138976,0.283059,0,68.0,4.8,5
700000,323967,2.659006,0,87.0,5.3,26
609000,3080,3.898498,3202000,101.0,7.4,59
60000,2667,41.690578,248000000,81.0,6.3,1055
600000,9459,3.409764,34505110,225.0,7.1,66
600000,11598,10.861167,0,83.0,6.4,66
0,26916,0.099902,0,106.0,5.5,2
0,181940,0.006069,0,103.0,0.0,0
0,125263,0.069277,0,90.0,6.0,2
0,263503,0.350557,0,0.0,3.0,1
522360,324322,0.071349,0,105.0,5.0,1
0,331493,0.012942,0,0.0,0.0,0
0,375950,2.651304,0,102.0,6.0,63
0,278348,1.501688,0,98.0,4.8,4
560000,704,10.730056,12299668,88.0,7.3,168
56000,70875,0.010909,0,80.0,0.0,0
550000,75986,0.001586,0,98.0,4.6,4
0,385636,0.061248,0,83.0,6.0,1
500000,14438,6.093989,33456317,122.0,7.0,100
550000,211086,0.48088,0,115.0,4.2,3
0,23069,2.651418,0,86.0,6.1,35
130000,83,15.611857,54667954,79.0,5.4,315
0,89857,1.292948,0,87.0,5.8,22
500000,30315,2.537032,17000000,97.0,5.7,30
0,14358,0.772668,0,105.0,7.2,8
500000,2056,11.578545,8679814,88.0,7.4,210
0,41144,0.05021,0,120.0,6.2,21
0,35199,0.906096,0,94.0,7.3,10
2053648,14271,2.778633,500000,102.0,7.8,17
0,16653,0.920591,0,102.0,7.5,4
46000,14757,1.447734,0,83.0,6.3,32
500000,84401,0.109579,845188,93.0,7.0,2
0,23655,1.09454,0,86.0,5.6,6
0,36825,0.082978,0,101.0,4.8,4
0,33430,0.619136,0,111.0,7.0,11
500000,12281,8.519202,603943,90.0,6.9,106
0,125052,0.36447,0,86.0,4.8,4
0,96238,0.039077,0,98.0,4.0,3
0,30246,0.665512,0,95.0,5.3,4
0,7301,3.433625,0,91.0,6.4,26
0,172533,17.378455,343341,90.0,6.0,356
500000,180383,0.425195,0,88.0,7.1,17
2000000,346,39.756748,271841,207.0,8.2,878
0,84318,0.388401,0,89.0,6.9,7
500000,45145,1.354816,0,97.0,4.7,13
0,13983,0.459625,0,84.0,4.9,8
500000,45649,9.108949,98017,85.0,5.7,251
0,19844,1.65426,0,100.0,4.2,11
0,21801,1.390909,0,112.0,6.2,9
500000,43933,26.406001,4242978,94.0,6.2,587
0,73511,0.218736,0,91.0,4.0,1
0,43653,0.383442,0,91.0,5.0,1
500000,139715,2.391847,0,87.0,4.5,34
0,45380,1.68502,0,98.0,6.9,22
0,30867,0.607782,0,95.0,7.0,8
500000,81220,0.046903,0,87.0,5.0,2
0,253626,10.924273,316472,104.0,5.9,208
0,294550,0.021419,0,96.0,0.0,0
0,90369,14.142073,0,103.0,7.3,371
500000,117942,1.600171,0,104.0,3.5,14
0,380097,0.0,0,0.0,0.0,0
0,322194,0.397323,0,110.0,3.4,4
0,98568,3.637857,0,90.0,6.5,49
500,119657,0.080105,0,101.0,0.0,0
0,380733,0.251828,0,94.0,5.2,3
0,285743,0.674398,0,0.0,6.0,2
0,362765,0.072359,0,90.0,0.0,0
0,379532,0.087574,0,108.0,5.5,1
0,253261,0.069244,0,82.0,5.0,1
500000,297100,0.073079,0,84.0,2.0,1
0,15239,6.672008,0,82.0,6.3,113
0,94072,0.161517,0,0.0,4.3,4
0,4107,7.330691,773228,107.0,7.2,53
0,325579,0.165257,0,0.0,2.4,4
450000,15624,4.442355,973525,84.0,6.2,38
0,17287,3.905877,0,103.0,5.9,41
0,198370,0.136721,0,0.0,0.0,0
439000,3062,1.933366,2281000,89.0,6.1,37
0,328307,0.052942,0,0.0,8.0,1
225000,15389,1.014966,0,98.0,7.0,38
0,464,4.321249,0,132.0,6.9,42
0,308467,0.160234,0,90.0,4.2,5
400000,8193,23.603514,46118097,95.0,6.7,554
0,188166,25.349758,258384,90.0,6.9,462
15000,23827,47.456823,193355800,86.0,5.9,1316
0,1282,3.291609,0,91.0,7.2,52
400000,762,64.782984,5028948,91.0,7.8,1708
0,64499,0.034135,0,90.0,7.0,7
0,281189,0.033883,0,0.0,1.0,1
218,1435,1.063439,1162014,91.0,7.5,22
0,47546,0.084344,0,92.0,3.8,5
0,189711,0.133619,0,0.0,5.0,2
0,19204,8.022122,0,87.0,6.6,117
35000000,9029,38.100488,170000000,99.0,5.8,923
500000,18045,1.428483,0,80.0,5.5,22
860000,11240,3.703005,2451545,97.0,6.6,51
0,43743,0.003352,0,84.0,0.0,0
0,157909,0.231297,0,97.0,5.6,4
0,10238,11.347855,0,91.0,7.8,115
385907,3059,3.232447,8394751,197.0,7.4,60
0,15800,2.77754,0,86.0,6.3,22
379000,65203,0.968865,4358000,100.0,5.0,19
350000,764,35.037625,29400000,85.0,7.3,894
6000000,103620,19.331884,31081,89.0,6.0,316
0,319069,0.59458,0,84.0,5.1,8
300000,14278,1.085909,1750211,88.0,6.9,23
0,25678,5.061107,0,90.0,4.9,49
0,79161,0.049921,0,90.0,6.8,6
350000,371690,0.249561,0,98.0,4.7,3
350000,389,59.259204,1000000,96.0,8.2,2078
0,52032,1.170257,246574,83.0,7.6,9
325000,3078,11.871424,4500000,105.0,7.7,275
0,38810,28.858238,110197,94.0,6.9,332
300000,21525,1.314576,7808524,112.0,8.0,26
312000,55123,1.505703,1281176,102.0,6.2,11
8,11980,11.818333,16,98.0,6.4,138
0,11956,1.410387,0,91.0,6.1,16
300000,1550,4.270596,0,81.0,6.4,64
